property_id,amenity_name,amenity_type,included_in_rent,additional_cost
439,24/7 Maintenance,Premium,True,4899
439,Balcony,Luxury,True,0
439,Children's Playground,Basic,False,1416
440,Terrace,Basic,False,0
440,Spa,Luxury,True,440
440,Maid's Room,Premium,True,2611
440,Basketball Court,Luxury,False,152
440,Concierge,Luxury,False,697
441,Walk-in Closet,Basic,False,0
441,Maid's Room,Premium,False,0
441,Tennis Court,Basic,True,3353
441,BBQ Area,Premium,True,0
441,Built-in Wardrobes,Luxury,True,0
442,Garden,Premium,True,0
442,Concierge,Basic,False,0
442,Driver's Room,Premium,False,1650
443,Built-in Wardrobes,Luxury,True,4163
443,Terrace,Luxury,False,1191
443,Garden,Luxury,False,0
443,Concierge,Premium,True,0
443,Gym,Basic,True,0
443,Basketball Court,Premium,True,0
443,Parking,Basic,True,3199
444,Terrace,Luxury,False,907
444,Study Room,Luxury,True,4786
444,Pet Friendly,Premium,True,1065
445,Modern Kitchen,Premium,True,0
445,Garden,Luxury,True,1564
445,Children's Playground,Basic,False,0
445,Driver's Room,Luxury,False,0
445,Walk-in Closet,Basic,False,2559
445,Parking,Basic,False,3857
445,BBQ Area,Premium,False,4476
446,Modern Kitchen,Basic,False,508
446,Walk-in Closet,Luxury,True,0
446,Security,Premium,True,3051
446,Concierge,Premium,True,4004
446,Gym,Luxury,True,2873
446,Built-in Wardrobes,Basic,False,1002
446,Study Room,Premium,True,1756
446,Driver's Room,Luxury,True,3938
447,Furnished,Basic,False,0
447,Modern Kitchen,Basic,True,0
447,Tennis Court,Premium,False,306
447,Gym,Luxury,True,0
447,Swimming Pool,Luxury,False,0
448,Driver's Room,Basic,False,2398
448,BBQ Area,Luxury,True,507
448,Walk-in Closet,Basic,False,0
448,Swimming Pool,Premium,True,2246
448,Balcony,Luxury,False,400
449,BBQ Area,Premium,True,3262
449,Garden,Premium,False,0
449,Tennis Court,Luxury,True,3329
449,Parking,Luxury,False,3740
449,Built-in Wardrobes,Luxury,True,1542
449,Gym,Basic,True,884
450,Furnished,Luxury,True,0
450,Concierge,Basic,False,2950
450,24/7 Maintenance,Premium,True,0
450,Built-in Wardrobes,Basic,True,0
450,Garden,Basic,True,4457
450,Central AC,Premium,True,2797
450,Swimming Pool,Luxury,False,2650
451,Driver's Room,Premium,False,86
451,Gym,Premium,False,1692
451,Walk-in Closet,Premium,True,0
451,BBQ Area,Basic,False,0
452,Children's Playground,Luxury,True,0
452,Security,Luxury,False,2867
452,Parking,Premium,True,2210
452,Furnished,Premium,True,3863
452,24/7 Maintenance,Basic,True,0
453,Maid's Room,Premium,True,0
453,Security,Luxury,True,1699
453,Gym,Basic,False,0
453,Central AC,Basic,False,1168
454,Built-in Wardrobes,Basic,False,1913
454,Gym,Basic,True,0
454,Central AC,Basic,False,2645
454,Pet Friendly,Luxury,False,0
454,Balcony,Luxury,True,4729
454,Parking,Premium,True,0
454,Terrace,Luxury,False,0
455,Concierge,Basic,True,1625
455,Children's Playground,Premium,False,3171
455,Parking,Basic,False,693
456,Gym,Premium,True,4135
456,Furnished,Luxury,False,0
456,Swimming Pool,Premium,False,0
457,Basketball Court,Basic,True,1474
457,Central AC,Luxury,False,0
457,Furnished,Luxury,True,211
457,Spa,Premium,False,0
457,Children's Playground,Luxury,False,4536
457,Driver's Room,Premium,True,1370
458,Concierge,Premium,False,2112
458,Terrace,Premium,True,0
458,Basketball Court,Premium,False,994
458,Pet Friendly,Luxury,True,0
458,24/7 Maintenance,Premium,False,0
458,BBQ Area,Luxury,True,1770
458,Swimming Pool,Premium,False,0
458,Central AC,Luxury,False,1882
459,Tennis Court,Premium,False,0
459,Walk-in Closet,Basic,True,158
459,Security,Basic,True,0
459,Maid's Room,Basic,False,0
459,24/7 Maintenance,Basic,False,0
459,Swimming Pool,Luxury,False,2181
459,Balcony,Luxury,False,1723
460,Maid's Room,Luxury,False,4852
460,Gym,Luxury,True,2520
460,Pet Friendly,Basic,True,0
460,Basketball Court,Basic,True,0
460,Modern Kitchen,Luxury,True,0
461,Study Room,Premium,True,4591
461,Driver's Room,Premium,False,1950
461,Basketball Court,Luxury,False,1713
461,Swimming Pool,Basic,False,2514
462,Gym,Premium,False,1342
462,Terrace,Premium,False,2027
462,Children's Playground,Premium,False,2496
462,Maid's Room,Premium,False,0
462,Walk-in Closet,Luxury,False,0
463,Swimming Pool,Basic,True,3722
463,Walk-in Closet,Basic,True,0
463,Basketball Court,Basic,True,0
463,Maid's Room,Luxury,False,2009
463,24/7 Maintenance,Luxury,True,0
463,Children's Playground,Basic,False,0
464,Tennis Court,Basic,True,0
464,Terrace,Basic,True,0
464,Security,Luxury,False,0
464,Garden,Luxury,True,2262
464,Children's Playground,Luxury,True,0
464,Spa,Luxury,True,4091
465,Concierge,Premium,True,2310
465,Furnished,Luxury,False,0
465,Walk-in Closet,Premium,False,2003
465,Terrace,Premium,True,0
465,Security,Luxury,True,0
465,Garden,Basic,False,0
465,Modern Kitchen,Premium,True,0
466,Modern Kitchen,Luxury,True,4585
466,Spa,Premium,False,4428
466,Built-in Wardrobes,Premium,False,1104
466,Maid's Room,Premium,True,1037
466,Driver's Room,Luxury,True,2732
466,Terrace,Basic,True,0
466,Parking,Luxury,True,0
466,Central AC,Basic,True,2464
467,24/7 Maintenance,Luxury,False,2479
467,Driver's Room,Luxury,True,2969
467,Garden,Premium,True,2997
467,Gym,Luxury,True,3850
467,Balcony,Basic,False,0
467,Parking,Luxury,False,4380
467,Children's Playground,Luxury,True,0
467,Maid's Room,Basic,True,2811
468,Concierge,Premium,False,4338
468,Central AC,Basic,True,0
468,Furnished,Basic,False,0
468,Terrace,Basic,True,0
469,Built-in Wardrobes,Luxury,False,0
469,Swimming Pool,Basic,True,0
469,Spa,Premium,False,0
470,Gym,Premium,True,3030
470,Pet Friendly,Premium,True,0
470,Modern Kitchen,Basic,True,155
470,Balcony,Premium,True,579
470,Spa,Luxury,True,1714
470,Driver's Room,Basic,True,3210
470,Concierge,Basic,True,4492
471,Parking,Premium,True,2600
471,Modern Kitchen,Luxury,False,843
471,Garden,Basic,False,2329
471,Security,Premium,True,0
472,Built-in Wardrobes,Basic,False,0
472,Basketball Court,Basic,True,4683
472,Security,Premium,False,3606
472,Maid's Room,Luxury,False,0
472,Spa,Luxury,True,1499
472,Gym,Luxury,True,1881
473,Concierge,Luxury,True,4236
473,Central AC,Basic,False,2638
473,24/7 Maintenance,Luxury,True,0
473,Tennis Court,Premium,True,0
474,Modern Kitchen,Luxury,True,0
474,Concierge,Basic,False,3491
474,Basketball Court,Luxury,False,0
475,Central AC,Basic,True,4455
475,Gym,Premium,False,826
475,Maid's Room,Premium,False,0
475,Swimming Pool,Premium,False,0
475,Security,Basic,True,0
475,Balcony,Premium,True,0
475,Garden,Basic,True,0
475,Built-in Wardrobes,Basic,True,0
476,Walk-in Closet,Luxury,False,0
476,Garden,Basic,False,0
476,Pet Friendly,Premium,False,3434
477,24/7 Maintenance,Luxury,True,1892
477,Driver's Room,Basic,False,4503
477,Terrace,Basic,False,959
477,Walk-in Closet,Luxury,True,2305
477,Built-in Wardrobes,Basic,True,0
477,Central AC,Premium,False,2348
477,Basketball Court,Basic,True,2383
478,Built-in Wardrobes,Premium,False,3416
478,Study Room,Premium,False,4637
478,Maid's Room,Basic,True,2495
478,Balcony,Premium,False,1809
479,Balcony,Luxury,False,0
479,Built-in Wardrobes,Basic,True,4194
479,Study Room,Basic,False,0
479,Walk-in Closet,Basic,True,207
480,Tennis Court,Luxury,False,3632
480,Balcony,Basic,True,0
480,Pet Friendly,Luxury,True,4192
480,Concierge,Basic,False,4920
481,Study Room,Luxury,True,2870
481,Tennis Court,Basic,False,0
481,Maid's Room,Basic,False,0
481,Children's Playground,Luxury,True,3718
481,Modern Kitchen,Basic,True,1330
481,Gym,Basic,True,4251
481,Pet Friendly,Premium,True,2468
482,Basketball Court,Luxury,True,4746
482,Central AC,Premium,True,4450
482,Garden,Premium,False,0
482,Terrace,Premium,True,2284
483,Study Room,Luxury,True,4193
483,Swimming Pool,Basic,False,164
483,Children's Playground,Luxury,False,0
484,Study Room,Premium,False,0
484,Maid's Room,Premium,False,1502
484,Central AC,Basic,False,3439
484,Built-in Wardrobes,Basic,False,4952
484,Gym,Luxury,True,0
484,Basketball Court,Luxury,True,645
484,24/7 Maintenance,Luxury,True,0
485,Central AC,Premium,False,4168
485,Walk-in Closet,Premium,False,3039
485,Gym,Luxury,True,3734
485,Pet Friendly,Basic,False,4098
486,Gym,Basic,False,0
486,Concierge,Basic,False,3583
486,Walk-in Closet,Luxury,False,0
486,Spa,Luxury,False,0
487,Garden,Premium,False,3224
487,Children's Playground,Basic,False,850
487,Pet Friendly,Basic,False,0
487,Walk-in Closet,Basic,True,0
487,Driver's Room,Luxury,False,1986
488,Built-in Wardrobes,Basic,False,1883
488,Gym,Luxury,True,4094
488,Tennis Court,Basic,False,3988
489,Gym,Basic,False,1683
489,Security,Basic,True,3971
489,Modern Kitchen,Premium,False,0
489,Walk-in Closet,Luxury,True,0
489,BBQ Area,Premium,True,1380
490,Tennis Court,Basic,True,1747
490,Maid's Room,Luxury,True,0
490,Terrace,Premium,True,0
490,Pet Friendly,Premium,False,0
490,Swimming Pool,Basic,False,2250
491,Spa,Basic,False,2952
491,BBQ Area,Premium,False,1812
491,Central AC,Premium,False,0
491,Walk-in Closet,Premium,False,2875
492,Driver's Room,Basic,True,832
492,Garden,Premium,False,0
492,Central AC,Luxury,False,0
492,Modern Kitchen,Premium,True,0
492,Swimming Pool,Luxury,True,2482
492,Study Room,Basic,False,0
492,Pet Friendly,Premium,True,1424
492,Parking,Premium,False,1226
493,Balcony,Basic,True,1352
493,Children's Playground,Luxury,False,4936
493,Study Room,Luxury,False,1261
494,24/7 Maintenance,Premium,False,936
494,Concierge,Luxury,True,3036
494,Pet Friendly,Luxury,True,3910
495,Balcony,Premium,True,1399
495,Children's Playground,Luxury,False,361
495,Terrace,Basic,True,2811
495,Security,Premium,False,1550
495,Study Room,Premium,True,1699
495,Garden,Premium,True,0
495,Furnished,Luxury,True,1070
496,Modern Kitchen,Basic,True,4730
496,Central AC,Basic,True,1377
496,Maid's Room,Basic,True,4007
496,Furnished,Luxury,False,1102
497,Terrace,Basic,False,1464
497,Garden,Premium,True,0
497,Gym,Luxury,False,1873
497,24/7 Maintenance,Premium,True,3604
497,Spa,Premium,True,2309
497,Built-in Wardrobes,Basic,False,0
497,Parking,Luxury,False,0
497,Pet Friendly,Luxury,False,0
498,Basketball Court,Luxury,True,0
498,Children's Playground,Premium,True,3734
498,Study Room,Basic,True,413
499,Balcony,Basic,False,2145
499,Swimming Pool,Luxury,False,2776
499,Maid's Room,Luxury,True,2670
499,Gym,Luxury,False,0
499,Modern Kitchen,Premium,False,0
499,Furnished,Basic,True,0
499,Garden,Premium,False,4457
500,Tennis Court,Basic,True,0
500,BBQ Area,Premium,False,0
500,Pet Friendly,Basic,True,0
